FoodExp,Residence,HholdSize,RestMeals,Gender,Age,Income
196.056,1,1,0,0,85,701
671.676,1,4,8,1,52,2582.353
613.56,1,2,0,1,37,3498.135
319.368,1,2,0,1,70,2199.4
161.532,1,1,0,0,52,740
884.592,1,3,1,1,59,6562.918
466.992,1,3,0,1,61,6256.237
539.64,1,2,1,1,69,2833.628
1127.328,1,2,5,1,53,15009.636
559.32,1,2,0,1,59,5129.254
317.172,1,1,4,0,59,100.1
439.812,1,2,0,0,58,2408.062
278.94,1,2,0,1,65,1397
309.204,1,1,0,0,23,240
862.824,1,2,0,1,30,3999.612
966.252,1,3,6,1,49,5994.945
454.428,1,2,0,1,53,2338.523
536.7,1,2,1,1,58,2166.2
525.96,1,3,0,1,49,4103.321
223.548,1,1,0,0,71,924
336.012,1,2,0,0,51,1188.49
366.972,1,2,0,1,60,1825
1081.128,1,1,0,0,62,1003
836.04,1,3,0,0,40,2683.558
649.032,1,1,10,0,34,5404.348
682.704,1,2,3,1,27,4688.773
306.672,1,2,0,0,52,2258.75
219.96,1,1,0,0,78,851
205.632,1,3,0,1,27,4951.227
417.912,1,4,0,1,49,4103.84
375.264,1,2,2,1,77,1692.18
91.224,1,2,0,1,57,1352.028
193.284,1,1,0,0,27,1556.744
193.944,1,4,0,1,31,3067.024
287.82,1,2,0,1,29,5432.819
787.2,1,4,0,1,50,4236.42
200.592,1,1,0,1,85,892
366.648,1,1,0,0,29,2041.757
297.792,1,2,0,0,42,2745.165
1085.88,1,4,0,1,41,3727.026
598.512,1,2,0,1,67,2166
866.292,1,4,0,1,58,4292.64
215.28,1,3,0,1,59,966.664
157.296,1,1,0,0,67,711.7
332.484,1,3,0,1,43,2562.598
248.712,1,2,0,1,67,3418.6
516.072,1,7,0,1,49,2363.708
478.776,1,1,0,1,25,1823.88
326.268,1,1,0,0,55,2159.767
373.248,1,3,0,1,60,2130.898
349.02,1,2,0,1,49,1572.288
178.212,1,1,0,1,70,832.788
225.492,1,2,0,1,31,2400.954
215.064,1,2,0,1,48,2140.698
266.448,1,3,0,1,55,2407.623
410.124,1,2,0,1,28,4888.816
257.748,1,2,0,1,28,1432.083
376.344,1,2,0,0,28,2826.2
82.248,1,1,0,1,48,514.626
202.776,1,1,0,0,72,648.95
107.676,1,1,0,1,53,781.595
563.892,1,4,0,1,30,6365.557
202.668,1,1,0,1,33,1252.275
226.452,1,1,0,1,89,699.8
169.2,1,2,0,0,44,822.671
300.264,1,2,0,1,24,2278.625
280.92,1,2,0,1,54,1488.294
127.872,1,1,0,0,68,926.8
241.524,1,2,0,0,51,2214.96
110.676,1,1,0,0,78,701.092
328.212,1,2,0,1,67,1169.4
280.416,1,2,0,1,76,1411.036
107.148,1,1,0,1,28,1797.22
493.992,1,3,0,1,36,3198.852
31.572,1,1,0,1,21,700
266.94,1,2,0,1,67,1322.139
175.716,1,2,0,1,33,1839.106
250.62,1,1,0,0,58,2027.347
208.428,1,3,0,0,46,2255.952
223.2,1,2,0,1,61,1988.919
290.28,1,1,0,0,49,540
303.204,1,2,0,1,31,2955.526
197.328,1,2,0,1,48,2353.026
415.884,1,2,0,1,31,1589.706
246.408,1,1,0,0,56,1510.477
614.04,1,4,0,1,37,6743.857
59.7,1,1,0,1,75,1152.5
471.456,1,2,0,1,51,1355.66
116.064,1,2,0,1,55,1272.246
889.596,1,3,0,1,27,1687.218
179.58,1,1,0,0,61,777.875
371.808,1,1,5,0,58,3823.657
684.072,1,3,12,1,56,3132.506
290.46,1,4,0,1,49,2559.816
523.704,1,2,6,1,31,5900.064
575.868,1,5,0,0,42,3282.9
633.96,1,4,3,1,48,2747.438
194.184,1,1,0,0,55,395.185
460.488,1,1,8,1,24,1684.416
548.976,1,3,0,1,49,1818.244
234.216,1,2,0,1,75,1245.565
268.692,1,2,0,1,66,911.718
395.508,1,2,0,1,82,1793.5
324.6,1,1,0,0,62,761.886
487.62,1,2,4,1,57,2463.581
1209,1,3,21,1,30,3541.893
793.86,1,5,0,1,53,5696.459
648.792,1,3,0,1,44,3768.463
269.568,1,1,0,0,46,2053.204
157.788,1,1,0,0,45,1101.1
155.7,1,3,0,1,34,2530.573
421.656,1,2,0,1,28,2174.996
158.22,1,1,2,0,32,1709.993
329.268,1,2,0,0,75,1702.61
852.18,1,4,0,1,31,4681.859
726.468,1,4,0,1,50,3227.838
827.988,1,3,1,1,50,4368.969
476.076,1,2,0,1,29,3308.885
182.004,1,1,0,0,28,1762.069
397.968,1,2,0,1,34,4631.97
128.22,1,1,0,0,61,1000.38
778.08,1,2,0,1,58,2342.674
170.064,1,2,0,1,32,795.5
259.752,1,2,2,0,48,4480.696
320.748,1,1,0,1,82,1325
1051.98,1,7,0,1,59,4745.8
166.608,1,3,0,1,49,1490.825
678.9,1,2,0,1,59,1750.706
390.84,1,2,0,1,50,1953.176
395.688,1,1,4,1,39,1732.398
184.644,1,2,1,0,49,3710.68
454.56,1,3,0,1,37,1197.504
418.728,1,4,0,1,53,3958.026
338.268,1,2,0,1,62,4233.999
235.02,1,1,8,0,79,754
305.736,1,2,0,1,55,2032.025
721.404,1,4,0,1,48,2192.597
950.52,1,4,4,1,39,11670.549
206.028,1,2,0,1,36,1804.057
318.456,1,5,0,0,40,1798.6
591.744,1,4,0,1,53,2585.695
334.272,1,2,0,1,63,1562.038
866.568,1,5,0,1,51,3671.017
337.776,1,2,0,1,73,3136.05
267.192,1,3,0,1,62,1820
436.212,1,3,12,0,48,4634.282
501.996,1,2,0,1,79,144
615.252,1,3,15,0,43,2262.598
545.424,1,2,0,1,75,1295
583.584,1,3,0,1,33,2127.753
692.688,1,2,0,0,60,3889.71
580.692,1,2,0,1,34,1437.011
193.8,1,1,0,0,84,1105
601.248,1,5,0,0,53,4596.816
601.104,1,3,0,1,58,1252.816
140.448,1,2,0,0,86,481.163
707.568,1,3,2,1,56,3937.8125
640.848,1,4,0,1,54,2985.18
656.94,1,4,5,1,35,14309.935
259.8,1,1,0,1,30,450
537.72,1,3,2,1,52,3575.105
555.372,1,3,0,0,70,1268.205
88.956,1,2,2,1,23,1114
410.004,1,2,0,1,81,2042
575.568,1,2,0,1,73,1926
684.516,1,4,0,1,51,3493.926
502.512,1,4,0,1,47,1871.2
368.772,1,3,0,1,56,2556.819
401.88,1,2,0,1,60,2061.125
167.628,1,1,0,1,36,481.25
220.956,1,4,1,1,61,1040
284.88,1,2,0,0,34,1118.84
516.684,1,4,0,1,48,1782.606
245.244,1,2,0,1,56,1193.186
385.236,1,2,0,1,63,1610.536
1280.796,1,3,1,1,51,3147.18225
152.7,1,1,0,0,63,616.021
393.972,1,2,0,1,26,1199
462.384,1,3,0,1,32,4661.758
166.824,1,1,0,0,60,540
165.564,1,2,0,1,62,1659.78
746.76,1,2,0,1,59,1988.632
766.056,1,3,0,1,55,3325.75076
341.592,1,1,0,0,51,1764.911
340.932,1,3,0,1,57,2335.822
446.076,1,1,0,0,31,1320.644375
444.42,1,2,0,1,81,1413.928
187.56,1,1,0,0,55,852.725
323.58,1,2,0,0,53,1867.548
657.552,1,3,0,1,51,3604.569
869.592,1,4,0,1,61,5014.756
87.696,1,4,0,1,47,1317.04055
110.832,1,2,0,1,57,1564.239
458.652,1,4,0,1,42,2199.293
161.64,1,1,0,0,32,2540.778
293.568,1,2,0,1,57,1491.2
143.316,1,2,0,1,49,704.16
792.84,1,3,0,1,58,3243.652
166.812,1,1,0,0,43,350.438
770.772,1,1,0,1,59,2426.3
470.784,1,2,0,1,56,591
317.292,1,2,0,1,66,1145
658.932,1,4,0,1,45,2979.153
576.036,1,4,1,1,54,2781.318
317.412,1,1,0,0,73,959.362
204.144,1,1,0,0,27,1863.513
370.776,1,1,0,0,74,861
159.672,1,4,0,1,41,1494.7205625
63.132,1,1,0,0,23,1213.84055
173.34,1,1,0,0,50,658.108
232.104,1,4,0,0,42,799.5
890.292,1,1,2,1,38,2769.605
325.464,1,3,0,1,46,3299.675
1078.2,1,4,6,1,36,5007.547
871.896,1,4,0,1,47,4383.881
321.144,1,2,0,0,55,1376.781
508.62,1,3,0,1,31,2361.009
372.384,1,4,0,1,30,3076.447875
159.288,1,1,0,0,56,1038.446
1044.54,1,4,2,1,35,3361.856
556.788,1,2,0,0,46,1768.551
613.728,1,3,0,1,34,3656.524
720.42,1,2,0,1,53,3580.906
380.82,1,3,0,0,28,1636.094
535.944,1,3,0,0,42,1869.43875
177.744,1,1,0,0,50,1519.698
566.544,1,1,4,0,47,2047.0587375
602.628,1,4,1,1,49,2345.676
703.632,1,4,0,1,50,4400.329
199.212,1,1,0,0,78,728.839
435.48,1,2,0,1,57,969.084
732.864,1,4,0,1,43,3143.808
221.256,1,1,0,0,59,1155.705
718.116,1,3,0,1,33,2923.501
266.496,1,1,0,1,41,1956.869
122.952,1,1,0,0,71,640.197
174.816,1,1,0,0,61,1496.4875
165.408,1,1,0,0,62,669.46
573.972,1,2,0,0,54,5301.413
343.752,1,3,0,1,39,1269.3
531.78,1,3,0,0,32,1613.114
642.624,1,3,0,1,51,2260.976
317.412,1,1,0,0,66,689.489
451.32,1,4,0,1,32,2197.096
556.524,1,2,0,1,31,3133.055
325.284,1,1,0,0,28,1309.214
525.408,1,5,0,1,58,3741.391
648.276,1,3,0,0,51,2014.65425
345.048,1,3,0,0,28,1050.6475
281.64,1,1,0,0,49,1100.974
762.36,1,5,0,1,31,2105.488
439.44,1,3,0,1,30,2975.114
376.74,1,1,1,0,65,843.873
594.12,1,5,0,1,57,2251.538
373.308,1,2,0,1,72,1315.152
263.724,1,1,0,0,53,769.943
426.444,1,4,0,1,32,1601.349
370.692,1,3,1,1,44,4848.454
339.768,1,2,0,0,56,1999.211
696.696,1,2,0,0,46,2267.911
143.34,1,1,0,0,41,2063.413
251.856,1,1,0,0,73,755.667
658.944,1,3,7,1,35,2980.142
348.948,1,2,0,1,25,3424.248
441.996,1,2,0,0,49,1673.589
349.284,1,2,0,1,58,2065.4869361437
153.276,1,1,0,0,79,658.176
359.208,1,3,0,0,46,1593.847
369.888,1,2,0,0,60,1174.204
851.904,1,3,2,1,58,1177
1320.804,1,5,6,1,44,4889.714
741.24,1,3,0,1,52,3649.454
215.868,1,2,0,1,34,2768.98225
421.944,1,4,0,1,37,3093.964
217.668,1,1,0,0,65,850.586
352.8,1,1,0,0,59,668.3
118.932,1,1,0,0,63,705.407
600.132,1,2,0,1,51,2478.675
781.344,1,3,0,1,33,2565.608
1080.324,1,1,33,1,31,4114.109
207.732,1,1,2,0,28,1600.5
372.204,1,1,0,0,63,1603.654
500.196,1,2,0,0,33,2279.7
896.748,1,3,0,1,56,2877.533
200.808,1,1,0,1,70,671.73
797.736,1,4,0,0,45,2407.052
633.372,1,4,0,1,47,3728.883
189.684,1,1,0,0,70,1100.373
113.328,1,3,0,0,51,1337.657
287.268,1,3,0,1,33,1565.898
229.848,1,1,3,1,31,1455.506
439.932,1,4,0,1,41,3787.61
123.768,1,1,0,0,83,1000.95
259.452,1,1,0,1,43,5536.067
410.928,1,4,0,1,38,2890.225
125.472,1,1,0,1,57,1091.025
560.364,1,3,0,1,52,2825.766
959.028,1,6,0,1,56,3891.8
328.296,1,2,0,0,55,2168.348
301.308,1,3,0,1,55,2006.029
525.276,1,2,0,1,67,1078.318
485.676,1,2,0,0,56,2129.21225
440.652,1,3,0,1,36,2147.533
102.12,1,1,0,0,71,664.944
178.032,1,1,0,1,34,1425.444
419.232,1,4,0,1,31,4672.215
659.148,1,2,0,1,68,1465.102
825.72,1,2,0,0,46,2425.361
459.936,1,1,0,1,76,1109.565
348.348,1,2,0,1,82,1672.253
226.236,1,1,0,0,80,796.382
722.856,1,4,0,1,48,2851.083
388.188,1,3,0,0,39,2166.9
607.74,1,3,0,0,47,3084.279
289.152,1,2,1,1,29,3218.476
646.488,1,2,1,0,49,2557.318
1200.972,1,2,8,1,30,3850.938
308.172,1,1,0,0,68,1144.86
610.164,1,3,0,1,46,2657.7
256.992,1,2,0,1,52,7100.454
412.512,1,1,0,0,23,2170.595
630.156,1,4,1,1,40,8575.841
772.932,1,4,0,0,43,4117.442
1015.692,1,5,0,1,41,4226.147
831.924,1,2,1,0,46,7003.867
833.388,1,4,6,1,36,2442.095
157.188,1,1,1,1,54,3461.991
302.16,1,3,0,1,40,8573.861
660.396,1,2,0,1,35,2662.385
361.344,1,2,0,1,58,1904.814
237.192,1,4,0,1,51,2124.562
116.016,1,1,0,1,28,1682.093
238.752,1,1,0,0,28,3493.667
346.884,1,2,0,1,29,2275.615
406.968,1,2,0,1,58,1540.502
134.244,1,1,0,1,36,1367.563
530.268,1,3,0,1,58,2777.057
359.016,1,3,0,1,63,2732.889
110.856,1,1,0,1,33,1520.256
127.692,1,2,0,1,54,1740.933
243.432,1,2,0,0,47,684.8
589.644,1,3,0,1,53,2189.469
204.78,1,2,0,1,34,1301.164
758.028,1,5,1,1,38,4161.019
885.3,1,4,0,1,44,5042.693
633.576,1,3,4,0,51,1188
376.848,1,1,0,1,32,1891.15
447.732,1,3,0,0,41,4961.487
276.816,1,3,0,1,53,1320.654
311.16,1,1,28,0,75,780.837
384.744,1,1,0,1,25,2488.18
233.616,1,2,0,1,46,1621.007
456.036,1,1,0,0,62,1191.558
107.436,1,1,0,0,78,724.616
518.256,1,3,0,0,32,1759.77
97.788,1,2,0,1,44,914.05
397.872,1,2,0,1,50,2183.912
242.124,1,2,0,1,74,1449.008
142.98,1,1,2,1,26,1300
356.748,1,1,0,0,73,999.22
289.848,1,1,0,0,40,1633.995125
152.412,1,2,0,0,51,613.227
185.124,1,1,2,0,28,1363.026
129.924,1,2,0,0,54,914.168
418.2,1,2,0,1,34,2765.284325
284.748,1,2,0,1,75,2023.2
195.108,1,1,0,0,67,770.128
107.424,1,1,0,0,53,1574.573125
384.192,1,1,0,0,40,1718.776
169.512,1,1,0,0,52,575.056
550.464,1,4,0,1,45,2071.022
335.424,1,2,0,0,53,1907
324.06,1,1,4,1,42,1831.578
177.744,1,1,0,0,43,971.332
648.168,1,4,6,1,38,3760.631
376.476,1,4,0,1,35,3152.956
331.032,1,1,1,0,54,1762.45
421.38,1,1,4,1,57,2289.232
659.136,1,4,0,1,43,4293.21
219.552,1,1,0,0,30,774
316.26,1,4,0,1,33,1240.364
235.116,1,3,0,1,37,1428.745
234,1,1,0,0,49,735.252
478.728,1,2,0,1,34,1585.824
668.568,1,4,0,1,42,3708.655
270.228,1,1,0,0,60,569.86
785.436,1,7,0,1,54,2292.759
349.968,1,3,1,1,32,3977.0078
147.708,1,1,2,0,80,808.468
517.224,1,3,0,1,40,2947.405
96.024,1,1,0,0,64,501.292
62.148,1,1,0,0,50,390.16
214.848,1,2,0,0,49,1243.098
457.668,1,1,0,0,56,1355.82
501.456,1,4,0,1,43,2878.971
168.072,1,1,0,0,25,1460.974
364.236,1,2,2,1,32,3955.5744
483.456,1,3,1,1,36,1575.2
375.24,1,3,0,1,33,2379.272
192.456,1,1,0,0,72,781.203
447.288,1,2,0,0,42,1427.252
182.88,1,1,0,0,29,1573.79975
493.98,1,3,0,1,30,5412.2
325.2,1,2,0,1,73,1713.352
1117.752,1,7,0,1,60,1730.4
653.904,1,3,0,1,56,3151.243
217.032,1,2,0,1,88,1365
180.828,1,1,0,0,72,625.85
660.768,1,3,5,1,28,2655.9
87.84,1,1,0,0,83,539.217
230.616,1,1,0,0,81,726.1
212.472,1,1,0,1,49,1891.006
415.788,1,2,0,1,58,1606.798
655.98,1,4,0,1,63,3158.976
1195.056,1,4,1,1,48,2906.45
484.668,1,3,0,1,45,2199.427
795.876,1,4,10,1,56,3346.938
595.596,1,2,0,0,50,1299.733
734.088,1,4,0,1,58,8902
59.616,1,2,0,1,27,1056
265.464,1,1,0,0,68,750.82
1082.436,1,4,8,1,56,3559.084
198.312,1,1,0,0,76,961
264.804,1,1,0,0,59,880.098
796.416,1,2,20,0,31,3337.032
252.036,1,2,0,1,51,2004.584
616.644,1,3,4,1,48,3308.268
580.644,1,1,0,0,57,3682.5
547.68,1,4,4,1,47,2148.456
261.084,1,1,0,0,84,799.863
294.48,1,1,0,1,28,1568.191
130.908,1,2,0,1,48,1710.2190548571
414.288,1,3,0,1,37,1726.5612275
289.14,1,2,0,1,30,1213.04
213.132,1,2,0,1,62,1789.333
660.864,1,5,0,1,44,1957.814
361.104,1,4,2,1,49,1860.12
452.04,1,4,0,1,46,2519.767
461.496,1,2,0,1,37,2950
373.416,1,2,0,1,69,1180.754
357.552,1,1,3,1,25,1359.6
271.824,1,3,8,0,38,2989.546
315.576,1,2,13,1,31,2569.815
900.66,1,5,0,1,40,3161.74
212.472,1,2,0,1,81,861.735
251.628,1,1,0,1,53,1213.989
1043.172,1,2,0,1,47,2197.252
679.74,1,3,0,1,41,2292.321
143.388,1,1,0,0,77,578.437
334.752,1,3,0,0,34,625.364
292.596,1,2,0,1,35,2023.19
572.7,1,3,0,1,40,1333.419
283.272,1,1,0,0,26,1530.08125
606.672,1,4,0,0,54,2631.692
514.404,1,3,0,1,48,2250.871
487.656,1,2,2,1,28,3727.026
181.248,1,1,0,0,92,547.67
461.856,1,4,0,0,37,2424.52
419.4,1,4,0,1,49,1775.903
251.016,1,1,0,0,73,873.361
255.456,1,1,0,1,49,471.388
138.144,1,1,0,1,27,1137.114
192.852,1,3,0,0,40,1510.865
515.076,1,2,0,0,34,1143.302
571.86,1,3,8,1,35,1937.45
965.892,1,4,0,1,35,1570.9
392.868,1,3,4,1,26,2064.816
121.116,1,1,1,0,37,2073.688
306.924,1,2,1,0,48,1069.731
517.956,1,4,0,0,38,999.155
207.396,1,1,4,1,39,1834.908
206.64,1,1,13,1,41,1145
244.032,1,2,2,1,59,2323.926
374.328,1,3,0,0,56,1903.2009375
221.676,1,3,0,1,26,1360.96
560.964,1,4,0,1,52,2820.244
654.816,1,4,0,1,31,1710.346
366.636,1,1,0,0,36,941.05
282.384,1,2,0,1,56,838.9
153.72,1,3,0,1,23,1736.764
572.664,1,4,0,1,38,2209.664
534.876,1,4,0,1,58,2653.122
300.024,1,1,2,0,29,2443.652
129.384,1,1,1,0,74,687.402
547.488,1,1,0,0,57,1096
897.972,1,4,14,1,39,5935.618
128.82,1,1,0,0,69,815.136
703.944,1,4,4,1,43,2793.513
545.268,1,3,0,1,38,1579.195
1175.292,1,3,3,1,55,3222.917
594.06,1,3,5,1,50,3206.2
445.968,1,3,0,1,34,3045.724
253.26,1,2,0,1,55,1618.003
201.72,1,2,0,0,47,1713.291
303.72,1,2,0,0,32,1466.527
119.58,1,1,0,0,59,378.976
315.732,1,2,2,1,30,3215.217
516.276,1,2,0,1,63,786.736
797.376,1,3,6,1,25,1845.304
358.584,1,3,0,1,34,2451.07655
142.308,1,1,0,0,30,1175.696
653.964,1,3,3,1,52,2709.683
823.812,1,4,0,1,46,2940
169.932,1,5,0,1,49,2048.09
223.44,1,3,0,1,36,999.6
286.152,1,1,0,1,28,1761.651
147.768,1,1,0,1,52,642.183
296.724,1,2,0,1,35,1568.01625
379.368,1,2,0,1,68,1136.904
159.096,1,1,0,0,28,1911.569
252,1,2,0,1,51,786.21
512.124,1,1,2,1,49,962.028
218.16,1,2,0,1,36,1712.901
989.976,1,1,11,1,31,2261.185
306.528,1,2,0,1,70,1510.887
833.496,1,4,0,1,34,1855.54
755.472,1,4,0,1,49,4518.76465
356.316,1,1,0,1,45,1863.513
299.472,1,3,0,1,35,2670.82
901.872,1,6,0,1,40,5354.208
316.464,1,3,0,1,46,1311.6
192.324,1,1,4,0,47,1227.804
1499.556,1,5,0,1,53,4986.9
101.292,1,1,0,0,62,613.62
266.88,1,2,0,1,61,1974.634
455.676,1,4,0,1,52,5487.66
209.196,1,3,0,1,41,1358.9
91.404,1,1,0,1,33,754.767
240.096,1,4,0,1,59,3305.357
413.868,1,2,0,1,57,2630.35
123.3,1,2,0,0,32,815.5
211.296,1,1,0,0,69,1093.25
503.676,1,3,0,1,46,2158.525
385.5,1,4,0,1,40,2507.247
290.34,1,3,0,0,48,1760.801
403.524,1,2,0,1,71,1138.05
273.648,1,1,0,0,48,1626.588
538.44,1,4,0,1,53,2254.593
350.364,1,3,0,1,55,3508.454
1024.452,1,5,0,1,49,2597.24046875
668.424,1,5,0,1,34,1614.85
1517.652,1,2,0,1,60,3985.536
112.764,1,1,0,0,69,691.75
212.088,1,2,0,1,45,1465.375
532.992,1,5,0,1,37,2231.3
357.144,1,3,0,1,36,1555.953
89.928,1,1,0,1,56,559.761
150.444,1,3,0,1,77,1118.896
185.952,1,1,0,0,69,646.782
401.856,1,3,0,1,60,3275.65
638.496,1,4,0,1,36,4071.368
701.244,1,5,0,1,44,2733.65
416.964,1,4,0,0,41,2196.4
655.86,1,3,0,0,41,2428.481
526.896,1,3,0,1,37,3024.176775
380.304,1,3,0,1,23,2425.338
966.648,1,2,0,1,48,2710
113.532,1,1,0,0,79,646.778
368.652,1,3,0,0,44,2808.863
610.38,1,1,0,1,30,958.207
347.808,1,2,0,1,54,465.12
116.388,1,1,0,0,67,754.719
146.748,1,1,0,1,67,969.75
498.708,1,3,0,1,45,2385.23
349.308,1,2,0,1,59,1491.06731875
313.884,1,2,0,1,34,5343.652
45.228,1,1,0,0,59,401
205.524,1,1,0,1,63,1003.223
212.556,1,2,0,1,68,1173.306
669.504,1,3,0,1,35,2138.313
100.32,1,1,0,1,42,504
84.648,1,1,0,1,60,883.687
342.108,1,2,0,1,32,2254.652
176.376,1,1,0,0,60,820.75
191.088,1,2,0,1,60,1541.724
187.38,1,2,0,0,43,1182.985
166.032,1,2,0,0,68,2013.96
213.048,1,2,0,0,30,892.3
303.204,1,2,0,0,30,1671.679
267.336,1,1,0,0,84,667
273.78,1,4,0,1,32,1827.499
209.508,1,2,0,0,45,1745.965
691.464,1,3,0,1,52,2124.011
762.132,1,1,0,1,37,470.5
374.4,1,3,0,0,30,2548.683
380.904,1,2,0,0,49,1373.403
273.492,1,1,0,1,56,659
252.096,1,3,0,1,28,1030.704
448.92,1,3,0,1,59,2729.606
451.824,1,2,2,1,67,2017.356
223.44,1,2,0,1,79,1637
193.608,1,2,0,0,58,1319.445
292.644,1,3,0,1,30,2208.692
328.464,1,2,0,0,30,790.2
329.844,1,3,0,1,29,1250.979
528.492,1,3,0,1,38,1744.5
211.92,1,4,0,1,32,1819.634
278.676,1,3,0,1,57,1940.3
937.56,1,4,0,1,49,3952.437
389.34,1,2,0,1,35,1667.7
336.564,1,2,0,1,79,1231.5
107.136,1,1,0,0,38,2415.6
192.6,1,2,0,0,23,1479.648
115.632,1,1,0,0,63,508.693
187.86,1,1,0,0,71,835
338.472,1,2,0,1,74,1536
309.156,1,4,0,1,50,1648.185
818.256,1,5,0,1,43,3732.907
817.464,1,3,0,1,53,3203.454
567.54,1,4,0,1,42,2270.99
116.676,1,1,0,1,75,1106
140.544,1,1,0,0,81,647.8
181.44,1,1,0,0,58,1272.2
500.976,1,3,0,1,61,4352.7130375
208.968,1,1,0,1,49,700
1012.656,1,1,0,0,66,4626.404
336.6,1,2,0,0,58,1180.8
422.328,1,4,0,1,53,1687.503
578.472,1,6,0,1,50,940.016
98.112,1,1,0,0,81,994
334.752,1,4,0,1,41,1994.4
366.18,1,2,0,1,73,1210.504
552.54,1,3,0,1,48,7532.159
911.58,1,2,0,1,60,1023.663
395.088,1,4,0,1,58,2065.645
317.616,1,2,0,1,44,1200
227.088,1,2,0,1,50,8313.993
319.092,1,4,0,1,31,1857.88
340.512,1,2,0,1,69,1703.01
122.7,1,1,0,0,68,651.6
621.828,1,7,0,1,38,4331.082
458.7,1,3,0,1,53,6557.415
209.448,1,1,0,0,65,1035.05
283.068,1,2,0,1,26,1523.66
384.816,1,2,0,1,56,1859.791
532.068,1,4,0,1,56,1932.209
348.588,1,3,0,1,35,1334.556
190.944,1,3,0,0,72,1755.365
933.792,1,4,0,1,58,7200
245.388,1,2,0,1,37,3252.97840625
443.232,1,5,0,1,47,3090.532
259.992,1,1,0,0,60,715.011
376.356,1,2,0,1,35,2224.908
88.692,1,2,0,0,38,751.015
227.424,1,2,0,1,73,1359.378
454.248,1,3,0,1,59,2614.717
351.804,1,2,0,1,41,2119.722
673.668,1,4,0,0,36,1980.5
244.56,1,2,0,1,82,1800
177.42,1,1,0,1,26,958.6
223.02,1,1,0,1,50,638
358.368,1,3,0,0,52,1822
448.74,1,4,0,1,58,1892
439.2,1,4,0,1,58,6588.25
606.156,1,2,0,0,52,2142
568.128,1,3,0,0,36,5483.8
251.424,1,2,0,1,81,756.25
452.712,1,2,0,0,43,2159.105
371.436,1,1,0,0,30,3417.298
507.9,1,3,3,1,45,2370.8
347.436,1,2,10,1,26,1505
333.984,1,1,0,1,56,1628.042
540.756,1,2,4,1,53,1375.21
610.8,1,2,0,1,27,4169.1
283.272,1,1,0,0,90,833.5
493.86,1,4,0,1,38,1940
157.296,1,2,0,0,26,1168.25
149.604,1,1,2,1,61,795
372.648,1,5,0,0,58,1795
178.896,1,1,0,0,66,1531.68
51.18,1,1,0,0,59,411.5
293.256,1,1,0,1,67,595.1
320.688,1,4,0,1,28,672.4
365.136,1,2,0,1,77,1639.648
55.8,1,1,0,0,61,443.5
291.828,1,1,0,1,24,906
159.912,1,1,0,0,69,859.902
507.024,1,4,0,1,37,2159.6
494.796,1,5,0,1,36,2767.66
474.24,1,3,0,1,37,2912.712
356.04,1,1,1,0,36,1153.52
313.74,1,3,0,1,51,1169.2
265.644,1,3,0,1,41,1379.3878
455.556,1,5,0,1,47,1150.362
471,1,4,3,1,45,4697.237
109.908,1,1,0,0,78,971.856
773.292,1,4,3,1,57,2538.534
449.94,1,4,0,1,60,2758.4
561.288,1,2,2,1,52,2354.078
858.156,1,3,2,1,60,8131.745
106.668,1,1,0,1,23,993
199.224,1,2,0,1,55,838
289.812,1,2,20,0,29,1821.915
438.816,1,3,0,1,33,1064.44
540.288,1,3,0,1,32,1449.5
95.856,1,1,0,0,26,684
276.636,1,3,0,0,29,1778.7
236.82,1,1,0,0,29,481.25
576.408,1,3,0,1,61,2979.66875
81.048,1,1,0,0,54,585.328
406.344,1,3,0,1,41,2398.07225
286.392,1,2,0,1,55,1316.98
159.924,1,1,0,0,53,701.247
469.248,1,2,4,1,33,2917.523
346.896,1,3,0,1,46,1031.8
165.036,1,1,0,0,76,785
530.244,1,4,0,1,31,4121.174
127.032,1,1,0,0,81,727
505.884,1,3,1,1,50,2660.855
408.144,1,3,0,1,31,2760.8
75.3,1,1,0,0,70,876.8
476.136,1,4,0,1,44,4518.572
236.004,1,2,0,0,50,1419
444.684,1,1,3,0,58,2775
848.832,1,2,8,1,68,-107
324.3,1,1,0,1,79,1137.682
194.556,1,1,0,0,70,675.907
183.048,1,1,0,0,61,700.152
310.884,1,4,0,0,48,1324.35
269.112,1,2,0,0,54,1023.473
594,1,2,0,0,54,2300.4730375
358.764,1,2,0,1,57,2385.997125
457.872,1,3,0,0,37,1665.485
364.872,1,3,0,0,44,1148.8235
295.176,1,4,0,1,24,1407.138
289.38,1,4,0,1,47,1343.964
177.372,1,1,0,0,79,515.958
316.812,1,3,0,0,52,1815.36525
216.168,1,1,0,0,69,761.477
374.148,1,1,0,0,49,1572.87
238.848,1,2,0,1,30,1472.575
144.48,1,1,0,0,80,563.034
153.864,1,1,0,0,90,968.468
667.992,1,3,0,1,58,1448.3615
324.036,1,1,0,0,27,1375.097
102.96,1,1,0,0,64,804.697
178.08,1,1,0,1,35,1277.843
548.364,1,4,0,1,31,3315.5460625
202.224,1,1,0,0,69,570.099
234.06,1,1,0,0,60,767.757
471.984,1,2,0,1,74,1449.751
304.704,1,1,0,1,55,1142.944
164.292,1,1,0,0,59,957.677
556.788,1,4,0,1,50,1829.429
368.28,1,2,0,1,82,942.14
285.048,1,2,0,1,58,941.63
276.324,1,1,0,1,59,1143.61875
